,principal component 1,principal component 2,principal component 3,principal component 4,hier_cluster,la_name
287,0.0747696448327408,0.6068625486222406,-1.2146833710444453,-0.0878385456807038,3,Thurrock
288,-2.0347851585244388,0.597641848822226,0.6257736332124711,-0.08017126215108712,5,Tonbridge and Malling
289,-1.4199223246512243,-1.0792362457675089,-1.1387601188884917,0.6441571634641653,4,Torbay
290,-1.6903034362492404,1.1264044796806127,1.094109131670364,-1.3337689598725544,5,Torfaen
291,5.234953563261708,0.5153882714104302,-2.2786728478900327,0.09689544776325677,2,Torridge
292,0.17375159547302418,-1.0529462083601244,-0.29143059117493303,-0.3196143922057825,1,Tower Hamlets
293,-0.1513475398934765,0.6169849197459036,0.037773798695287596,-0.15595342209960983,0,Trafford
294,0.017681054314018688,1.9177281888273765,-2.1476914031446137,0.02003915322913376,3,Tunbridge Wells
295,-1.115119106352102,-0.24030090371755397,-0.6348855191036149,0.47972215189298356,4,Uttlesford
296,0.4358524867274306,2.2096077556757767,-1.2277163990959443,0.013453260603951722,3,Vale of Glamorgan
297,-0.715503801220306,-0.8087300203950389,-1.1098270350810224,0.6217822063518232,4,Vale of White Horse
298,0.3310766970975431,-1.5514099178041139,-0.44046695829297083,0.09205640053926734,1,Wakefield
299,3.1055944316487643,-1.322551506801596,0.9198198849332231,-1.421753367713425,8,Walsall
300,4.843468206469763,2.4773480299940793,-0.7303649902951703,-1.6772626915394568,2,Waltham Forest
301,-0.5624201681664212,-0.6103165939617141,-0.5084488560509787,0.5770154993785901,4,Wandsworth
302,0.7224806662650228,0.41719634728280963,-0.12521733051709671,0.02729674275112307,0,Warrington
303,2.48702938186073,-0.8000694946888678,0.337079062663123,-1.0553732320282263,8,Warwick
304,-0.21249593315973261,1.3292575935793822,1.2475403584482876,-0.10546891746796375,0,Watford
305,-1.766375066312649,0.9730093951684246,0.14059052185322976,-0.31542324854589693,5,Waverley
306,1.733115039238734,-1.2363113539238166,0.24863015876765598,-1.262519136428374,8,Wealden
307,-0.1467606224791379,-0.5502674198841195,1.0264423879373812,-0.3585182162008529,0,Welwyn Hatfield
308,-1.8270390308556692,2.4462814317279933,0.5915398749163948,-0.3982681011272661,5,West Berkshire
309,-0.990292600024247,-0.3024425589474976,0.3922588119785532,-0.021494474805310745,4,West Devon
310,-1.4724051037141908,0.8879961853729341,0.8203369122461759,-1.001929872703419,5,West Lancashire
311,0.5707986766607361,-0.042480180514897194,0.4557057402801634,2.1126682642183225,7,West Lindsey
312,-0.4150101380037303,1.288028981272504,-0.24798431565466406,-0.10195539747437773,3,West Northamptonshire
313,-0.8886234900843067,-0.42611418901854153,0.28901786188152273,2.964435195208989,9,West Oxfordshire
314,3.6176854533805987,0.1529328733087429,-0.1713530109405338,0.23504728875915898,2,West Suffolk
315,-1.0815348254503387,-1.2250125769351152,-1.086418764876589,0.46814667290970297,4,Westminster
316,-0.4154856682048426,0.6656333170670239,0.32177116042673426,0.24193824786515514,0,Wigan
317,1.0034981500111702,2.3478502108312256,1.0579296108929979,-0.116752750607964,0,Wiltshire
318,0.2959140967552851,0.3602700810011776,0.7480538879126368,-0.31042597967345226,0,Winchester
319,-1.9420851577500826,-1.641396178164526,0.0031216038865911995,0.5032872271556358,4,Windsor and Maidenhead
320,0.7974399426342724,-0.8349074398754518,0.795106132476194,-0.9977846446215727,0,Wirral
321,0.5644435461093171,1.3003819458251902,-1.8024339591599858,0.26390692290482487,3,Woking
322,0.7571220666105147,-1.8552645531628031,0.1798824578633074,0.5040819965600118,1,Wokingham
323,0.8624402086822895,-1.3090276324728545,1.7978608270122358,-0.6000131409445487,0,Wolverhampton
324,-0.8871807530815088,0.5946438854874401,-0.08718464955824112,-0.17689477093152473,5,Worcester
325,-1.257667648058275,-2.009888990119625,0.5080286196663779,0.3442012722323257,4,Worthing
326,-1.1830830272381136,1.4840172009953816,-1.2450785793937043,-0.317416701947037,3,Wrexham
327,-2.222118607801787,0.8754100078278516,0.18476594459175705,-0.3717325017270526,5,Wychavon
328,-1.7483308300970524,-0.6383288120956686,0.22028750296379898,-0.24979625332782293,4,Wyre
329,1.4288880379358015,0.05728552755385359,1.2288104108915188,0.5924977514532108,7,Wyre Forest
